ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento
11568;2025-11-14;17615;58;9;3;158.04;75.8;474.12;85.34;Site;Crédito
11569;2024-08-08;11990;12;8;1;306.13;264.82;306.13;55.1;Marketplace;PIX
11570;2026-04-25;11316;38;7;2;50.27;27.79;100.54;18.1;App;Crédito
11571;2026-03-14;10575;20;3;5;46.62;31.53;233.1;0.0;Marketplace;Crédito
11572;2024-06-08;5145;9;10;3;51.45;22.69;154.35;6.36;Site;PIX
11573;2024-08-27;7045;38;4;1;44.67;30.5;44.67;8.04;Marketplace;PIX
11574;2025-02-12;11960;39;6;1;46.75;29.52;46.75;6.26;Marketplace;PIX
11575;2025-06-24;3097;1;3;1;51.06;29.14;51.06;9.19;App;PIX
11576;2024-08-09;6981;38;9;5;51.29;28.67;256.45;14.39;Marketplace;Crédito
11577;2024-10-05;18717;33;8;2;48.89;27.61;97.78;15.94;Site;Crédito
11578;2024-12-17;1462;26;6;1;1618.76;641.98;1618.76;276.01;App;Débito
11579;2025-06-06;6430;27;4;4;1741.51;700.52;6966.04;189.56;Site;PIX
11580;2024-12-17;19767;35;7;1;34.18;28.06;34.18;6.15;App;Crédito
11581;2026-05-02;18638;54;3;3;1449.79;757.12;4349.37;154.54;Marketplace;Crédito
11582;2024-11-26;1252;32;10;4;1738.47;597.69;6953.88;297.33;Marketplace;PIX
11583;2025-12-26;15277;35;8;3;40.86;24.14;122.58;22.06;App;Débito
11584;2024-07-26;10357;54;1;4;1638.73;750.1;6554.92;855.94;Site;Débito
11585;2025-05-27;19992;22;3;4;321.13;266.52;1284.52;35.79;Site;Crédito
11586;2024-06-27;259;38;5;1;47.05;31.32;47.05;0.81;Site;Crédito
11587;2024-08-18;11180;35;5;2;39.33;27.56;78.66;14.16;Marketplace;Boleto
11588;2025-07-12;7511;39;10;5;50.84;32.21;254.2;4.47;Marketplace;Crédito
11589;2025-12-17;14240;24;2;1;49.71;28.19;49.71;8.95;App;Crédito
11590;2025-08-22;8500;9;10;7;48.34;25.65;338.38;10.92;Site;PIX
11591;2025-08-01;779;35;8;1;37.3;23.8;37.3;6.71;Site;PIX
11592;2026-04-27;18021;34;5;2;418.47;326.79;836.94;84.68;App;PIX
11593;2025-09-28;1318;25;7;1;50.39;30.03;50.39;9.07;Marketplace;Crédito
11594;2025-10-14;10638;3;7;7;378.03;240.01;2646.21;274.32;Marketplace;Boleto
11595;2025-11-28;11058;39;5;2;45.08;30.92;90.16;4.55;App;Crédito
11596;2025-05-03;10581;34;8;1;462.46;363.01;462.46;83.24;App;PIX
11597;2025-03-20;11290;57;9;4;43.01;31.23;172.04;11.51;Site;PIX
11598;2025-02-14;16440;13;4;2;348.98;255.41;697.96;125.63;Marketplace;PIX
11599;2025-11-07;14392;15;4;4;2259.03;584.41;9036.12;452.44;Marketplace;Crédito
11600;2026-03-27;1993;25;8;2;50.1;34.5;100.2;1.8;Site;Crédito
11601;2026-02-18;7215;13;1;5;352.1;248.06;1760.5;82.88;Marketplace;Boleto
11602;2024-09-17;3819;33;4;1;47.94;28.11;47.94;8.63;App;PIX
11603;2025-03-30;8428;30;6;7;3517.3;3058.49;24621.1;1644.93;Loja Física;Débito
11604;2025-09-19;9230;40;4;2;116.43;87.36;232.86;31.91;App;Débito
11605;2026-05-23;2956;32;6;1;1905.96;647.29;1905.96;63.04;Marketplace;PIX
11606;2024-06-05;12819;41;5;1;1508.41;625.83;1508.41;271.51;App;PIX
11607;2025-08-14;3779;24;9;1;57.42;32.83;57.42;0.3;Marketplace;Crédito
11608;2024-11-21;16612;9;10;1;47.6;25.77;47.6;3.68;Marketplace;Crédito
11609;2026-05-27;14630;38;9;3;43.17;31.02;129.51;23.31;Marketplace;Crédito
11610;2025-10-01;13656;15;4;3;2040.61;580.74;6121.83;246.37;Marketplace;PIX
11611;2025-10-15;8548;5;4;4;172.24;85.7;688.96;5.16;App;Débito
11612;2026-03-08;456;13;8;5;320.52;264.59;1602.6;67.68;Marketplace;Crédito
11613;2025-01-07;7897;48;10;3;258.52;106.55;775.56;8.31;Marketplace;PIX
11614;2026-02-15;19023;23;4;3;274.5;229.53;823.5;53.73;Loja Física;Débito
11615;2025-05-11;7791;10;2;5;1595.81;836.28;7979.05;66.14;Marketplace;Boleto
11616;2024-06-12;9577;50;2;1;4378.07;3124.75;4378.07;788.05;App;PIX
11617;2024-07-08;1679;45;1;1;151.15;69.27;151.15;27.21;Marketplace;Crédito
11618;2026-04-14;2475;33;5;3;57.2;25.51;171.6;3.69;Marketplace;PIX
11619;2025-03-30;1632;3;6;1;349.21;255.07;349.21;62.86;App;PIX
11620;2024-05-26;2313;1;9;2;54.06;28.97;108.12;9.4;Marketplace;PIX
11621;2025-02-18;16018;3;5;2;363.09;235.67;726.18;130.71;Site;Crédito
11622;2024-07-27;15982;33;6;6;55.32;24.53;331.92;51.94;Marketplace;PIX
11623;2025-05-23;2189;42;6;4;1538.31;558.89;6153.24;30.65;Marketplace;Débito
11624;2025-01-03;7307;57;3;3;40.7;26.79;122.1;4.45;Marketplace;PIX
11625;2025-09-19;14747;52;4;2;1585.32;717.81;3170.64;570.72;Marketplace;Crédito
11626;2025-09-17;1093;39;1;3;47.59;34.36;142.77;4.55;Marketplace;PIX
11627;2025-07-16;2799;39;4;1;43.75;34.53;43.75;7.88;App;Crédito
11628;2025-03-08;12083;38;1;4;44.68;31.11;178.72;13.32;Site;Débito
11629;2026-04-29;8548;9;5;2;47.74;26.78;95.48;17.19;Marketplace;PIX
11630;2025-09-21;14462;25;8;1;48.07;31.74;48.07;8.65;Marketplace;Crédito
11631;2025-12-07;16021;39;8;2;43.18;31.98;86.36;11.04;Loja Física;Débito
11632;2025-03-29;16165;35;5;3;38.87;28.48;116.61;20.99;App;Crédito
11633;2025-09-17;323;12;10;3;348.74;243.41;1046.22;130.67;Site;Boleto
11634;2025-06-13;18653;24;2;1;57.67;32.88;57.67;10.38;App;PIX
11635;2025-01-13;5239;5;6;3;149.11;87.3;447.33;8.62;Marketplace;PIX
11636;2026-06-02;13393;42;1;4;1634.87;620.48;6539.48;680.25;Marketplace;PIX
11637;2025-12-28;1123;38;7;1;49.69;29.48;49.69;8.94;Site;PIX
11638;2025-12-02;15373;9;4;1;46.82;22.82;46.82;8.43;Site;PIX
11639;2026-01-16;3988;19;5;1;4073.84;3567.75;4073.84;733.29;Site;PIX
11640;2025-06-06;10168;10;6;1;1483.96;828.24;1483.96;192.63;Marketplace;PIX
11641;2025-11-15;10117;35;1;1;38.59;28.24;38.59;0.34;Loja Física;PIX
11642;2025-12-06;18227;14;9;4;2082.7;703.36;8330.8;684.46;App;PIX
11643;2025-06-15;3819;9;10;3;49.94;26.13;149.82;23.3;Site;PIX
11644;2025-12-09;3299;39;4;6;47.03;31.03;282.18;12.88;Site;Crédito
11645;2024-11-02;8458;1;8;1;53.24;26.3;53.24;9.58;Marketplace;Débito
11646;2025-05-21;5811;48;5;3;259.19;114.64;777.57;26.41;Marketplace;Crédito
11647;2026-02-22;16120;35;8;2;38.08;24.0;76.16;9.97;Marketplace;PIX
11648;2025-06-03;13764;3;1;2;387.35;218.59;774.7;92.64;Marketplace;Crédito
11649;2025-04-21;14635;40;8;2;123.37;86.66;246.74;3.75;Marketplace;Crédito
11650;2025-11-13;1971;25;4;2;53.9;31.33;107.8;8.52;App;Débito
11651;2025-05-09;7485;57;2;1;35.59;30.35;35.59;6.41;Marketplace;Boleto
11652;2024-10-19;7669;23;6;2;284.63;247.64;569.26;102.47;Site;PIX
11653;2025-02-22;10233;46;2;1;320.8;291.25;320.8;57.74;Marketplace;Crédito
11654;2025-02-12;15649;1;5;1;48.96;27.58;48.96;8.81;Marketplace;Crédito
11655;2024-06-27;11563;58;2;3;155.61;78.5;466.83;71.88;App;Débito
11656;2025-09-23;11890;1;3;2;52.91;27.52;105.82;18.73;Site;PIX
11657;2025-12-18;12308;39;6;1;45.6;30.63;45.6;6.89;Loja Física;Débito
11658;2025-07-14;7969;39;1;2;52.23;29.18;104.46;3.43;Loja Física;Crédito
11659;2025-09-26;8400;20;6;1;45.75;32.11;45.75;8.24;Marketplace;PIX
11660;2025-04-13;14620;33;3;7;55.62;24.12;389.34;4.93;Marketplace;Crédito
11661;2025-11-07;19804;20;7;1;43.71;32.81;43.71;3.59;App;PIX
11662;2025-08-11;17986;41;2;6;1564.15;633.6;9384.9;1633.71;Loja Física;PIX
11663;2026-04-09;10519;33;6;1;48.15;26.73;48.15;7.12;Site;Boleto
11664;2026-05-22;17882;50;8;3;4164.4;3226.47;12493.2;264.06;App;Crédito
11665;2026-06-15;7712;4;1;1;3242.81;3329.67;3242.81;420.1;App;PIX
11666;2024-12-13;3685;9;9;6;47.79;23.61;286.74;7.69;Marketplace;Boleto
11667;2024-11-02;2691;10;5;1;1410.78;807.34;1410.78;253.94;Site;PIX
11668;2026-01-29;8927;25;5;1;50.04;35.45;50.04;9.01;App;PIX
11669;2025-03-29;7106;40;5;1;140.26;87.44;140.26;25.25;Site;Débito
11670;2026-04-29;2352;35;6;4;40.34;26.59;161.36;12.46;Marketplace;Crédito
11671;2025-12-30;6167;42;2;1;1401.7;550.8;1401.7;252.31;Marketplace;PIX
11672;2026-04-19;10113;12;6;4;328.02;259.59;1312.08;236.17;Marketplace;Boleto
11673;2024-09-28;1418;5;4;1;160.8;79.16;160.8;28.94;Marketplace;Débito
11674;2024-08-26;13357;38;8;1;50.19;32.62;50.19;9.03;App;Crédito
11675;2025-12-09;3510;48;9;7;284.71;104.83;1992.97;93.67;Marketplace;PIX
11676;2026-01-29;6138;35;9;3;38.28;23.99;114.84;20.67;Marketplace;PIX
11677;2026-05-29;4800;33;8;1;52.33;24.01;52.33;9.42;Marketplace;PIX
11678;2026-05-25;9069;33;3;1;56.64;26.79;56.64;10.2;Site;Crédito
11679;2026-05-30;3321;43;10;2;356.04;260.19;712.08;67.02;Site;Débito
11680;2024-08-13;3897;46;4;4;382.88;289.34;1531.52;275.67;Marketplace;Débito
11681;2024-12-25;8305;39;1;3;52.42;33.7;157.26;25.91;Marketplace;Boleto
11682;2025-11-25;3927;33;9;3;49.26;24.19;147.78;26.6;Marketplace;PIX
11683;2024-09-20;18959;31;5;1;215.72;106.36;215.72;38.83;Site;Crédito
11684;2025-03-26;5590;47;6;3;259.26;263.44;777.78;117.4;Marketplace;Boleto
11685;2025-06-18;19432;32;3;1;1765.13;632.6;1765.13;317.72;Loja Física;Débito
11686;2025-07-31;1508;27;10;2;1631.33;701.02;3262.66;498.79;Site;PIX
11687;2025-06-01;16110;46;8;2;384.03;326.32;768.06;44.2;Marketplace;Crédito
11688;2025-02-03;18333;4;7;3;3155.33;2856.5;9465.99;1703.88;Site;PIX
11689;2025-08-07;16143;38;1;1;42.98;27.81;42.98;7.74;Marketplace;Boleto
11690;2025-01-25;1972;38;10;1;44.09;27.62;44.09;6.43;Site;PIX
11691;2025-07-08;4749;44;5;6;4124.62;3204.69;24747.72;1254.23;Marketplace;Crédito
11692;2025-09-26;9589;57;10;1;42.61;27.07;42.61;7.67;Site;Débito
11693;2024-07-18;8303;25;9;1;45.94;33.13;45.94;0.08;App;Débito
11694;2024-07-19;4939;18;6;4;1839.21;677.19;7356.84;44.82;Loja Física;Crédito
11695;2026-06-07;4068;40;8;2;133.42;95.08;266.84;32.25;Marketplace;Boleto
11696;2025-09-02;1648;25;10;1;48.6;30.59;48.6;3.07;Marketplace;Débito
11697;2024-05-29;7194;59;1;2;1698.82;676.73;3397.64;611.58;Site;Débito
11698;2024-10-01;6860;6;10;4;2054.19;715.19;8216.76;1346.55;Loja Física;Crédito
11699;2025-01-28;6919;19;7;7;4066.36;3258.41;28464.52;1289.47;App;Crédito
11700;2025-04-17;7653;20;3;2;41.68;28.81;83.36;0.13;Marketplace;Crédito
11701;2025-07-31;999999;40;9;1;120.98;89.11;120.98;21.78;Marketplace;Crédito
11702;2024-08-12;9137;39;6;4;48.03;33.99;192.12;0.61;Site;Boleto
11703;2026-03-18;1024;40;5;4;128.19;94.27;512.76;18.5;Marketplace;Crédito
11704;2025-02-12;18663;27;8;4;1604.18;712.51;6416.72;163.0;Marketplace;Boleto
11705;2024-07-27;19563;22;8;1;280.33;301.94;280.33;25.16;Marketplace;PIX
11706;2025-11-15;7560;33;3;1;50.3;26.46;50.3;3.2;Site;Crédito
11707;2025-01-02;19956;13;2;1;365.68;242.49;365.68;3.88;Loja Física;Débito
11708;2024-07-12;10925;9;2;1;45.25;24.19;45.25;6.08;Loja Física;Crédito
11709;2025-12-12;11845;40;5;1;118.77;84.64;118.77;21.38;Marketplace;Crédito
11710;2024-05-21;1865;25;10;1;48.79;32.62;48.79;8.78;Site;Boleto
11711;2024-07-26;1574;33;7;4;49.24;27.62;196.96;3.51;App;PIX
11712;2026-01-11;19487;24;8;4;53.11;27.33;212.44;4.33;Marketplace;PIX
11713;2024-11-07;10486;39;10;6;44.24;31.24;265.44;3.09;Site;Débito
11714;2024-08-16;5593;33;8;1;54.63;29.09;54.63;7.87;Marketplace;Débito
11715;2024-05-28;13891;47;8;2;300.84;267.35;601.68;38.09;Marketplace;PIX
11716;2024-10-06;4650;52;10;1;1928.59;679.8;1928.59;61.04;Marketplace;PIX
11717;2025-10-08;9259;38;3;2;46.8;29.97;93.6;16.85;Marketplace;PIX
11718;2025-09-29;3887;58;2;1;166.08;78.64;166.08;29.89;Site;Crédito
11719;2024-07-23;10402;25;4;2;53.02;31.75;106.04;0.84;Marketplace;Crédito
11720;2024-07-05;12477;40;1;1;133.99;89.54;133.99;24.12;Marketplace;Crédito
11721;2025-12-04;6987;33;3;1;57.57;28.81;57.57;10.36;Marketplace;Crédito
11722;2025-03-17;19337;9;9;1;51.24;23.46;51.24;9.22;App;PIX
11723;2024-07-03;15878;25;7;1;53.77;35.48;53.77;5.12;Site;PIX
11724;2025-09-10;11864;9;7;1;49.21;24.09;49.21;0.94;Site;Crédito
11725;2026-03-04;11054;45;1;3;165.16;69.99;495.48;26.05;Site;Crédito
11726;2024-06-09;12401;24;7;5;48.89;29.69;244.45;3.02;Marketplace;Boleto
11727;2024-11-29;5299;47;10;5;267.76;241.17;1338.8;36.67;Marketplace;Débito
11728;2025-08-27;873;55;7;2;7151.59;3747.57;14303.18;1459.86;Site;Crédito
11729;2026-01-04;153;15;4;1;2143.96;586.71;2143.96;385.91;Marketplace;PIX
11730;2026-06-13;1558;42;7;2;1588.83;521.21;3177.66;571.98;Marketplace;PIX
11731;2025-06-11;42;24;8;1;50.32;32.75;50.32;9.06;Site;Crédito
11732;2025-01-14;18070;38;3;2;44.35;28.01;88.7;3.04;Marketplace;PIX
11733;2024-10-06;18232;20;10;4;40.36;32.3;161.44;23.33;Marketplace;PIX
11734;2024-06-27;5960;9;2;1;46.65;23.7;46.65;5.3;Site;PIX
11735;2025-01-19;9798;56;7;5;2147.04;778.68;10735.2;1143.95;Site;Débito
11736;2025-10-04;7992;1;5;2;51.88;28.95;103.76;18.68;Site;PIX
11737;2025-09-05;10482;39;5;1;47.89;31.42;47.89;8.62;Site;PIX
11738;2024-06-19;13017;6;5;2;1815.38;711.26;3630.76;142.48;Site;Débito
11739;2024-08-03;10059;39;7;4;48.73;33.4;194.92;21.7;Site;Crédito
11740;2025-10-25;18517;50;9;1;4308.65;2922.52;4308.65;775.56;Marketplace;PIX
11741;2025-02-02;2438;25;8;1;51.35;30.42;51.35;9.24;Marketplace;Boleto
11742;2024-10-08;19674;43;6;2;349.23;271.5;698.46;125.72;Site;PIX
11743;2026-06-09;4312;50;7;3;3663.41;3276.68;10990.23;1978.24;Marketplace;Boleto
11744;2024-12-14;4786;5;9;1;156.77;91.44;156.77;28.22;Loja Física;Crédito
11745;2025-11-27;18359;38;6;1;46.21;28.87;46.21;8.32;App;PIX
11746;2024-08-03;17716;39;1;1;47.8;30.38;47.8;8.6;Marketplace;Crédito
11747;2026-05-17;17119;57;4;3;36.54;32.02;109.62;8.06;Marketplace;Crédito
11748;2025-09-16;19579;23;8;2;280.73;251.87;561.46;8.26;Marketplace;Crédito
11749;2025-07-12;13239;24;7;5;48.77;27.91;243.85;36.23;Marketplace;Boleto
11750;2026-04-08;6652;24;3;3;52.93;27.48;158.79;14.44;Marketplace;PIX
11751;2025-06-19;14134;58;10;1;141.79;83.79;141.79;25.52;Site;PIX
11752;2025-05-10;14296;33;3;1;50.25;26.18;50.25;2.2;App;Débito
11753;2025-06-22;13745;49;3;2;225.61;124.79;451.22;17.99;Site;Crédito
11754;2026-01-08;16113;59;1;1;1670.15;670.88;1670.15;300.63;Marketplace;Crédito
11755;2025-09-08;18997;25;10;5;52.05;34.67;260.25;10.75;Marketplace;PIX
11756;2025-08-16;19916;9;1;3;51.89;25.5;155.67;28.02;Site;Crédito
11757;2024-05-22;15635;5;6;3;173.9;78.33;521.7;66.96;App;PIX
11758;2025-11-02;8;3;1;3;414.19;247.07;1242.57;119.59;App;PIX
11759;2024-09-19;3169;1;5;2;52.67;25.05;105.34;18.96;App;PIX
11760;2025-03-13;17828;5;4;1;168.18;79.94;168.18;30.27;Site;Crédito
11761;2024-08-31;4566;57;5;2;42.77;26.49;85.54;0.42;Site;PIX
11762;2024-10-29;4446;43;7;3;341.43;297.85;1024.29;70.74;Marketplace;Crédito
11763;2026-01-02;17187;2;6;1;351.35;321.84;351.35;50.45;Site;Crédito
11764;2024-06-05;12449;33;9;2;54.96;28.38;109.92;19.79;Marketplace;PIX
11765;2024-11-15;17004;51;6;3;337.17;251.21;1011.51;103.76;Site;Crédito
11766;2026-04-01;4789;60;9;1;247.0;114.17;247.0;44.46;Site;PIX
11767;2025-02-01;12764;39;4;4;51.48;34.24;205.92;33.28;Marketplace;Débito
11768;2025-05-16;5147;33;1;1;53.15;26.0;53.15;9.57;Marketplace;Débito
11769;2025-04-14;14434;2;1;4;309.33;310.24;1237.32;63.76;Marketplace;Crédito
11770;2024-07-25;7566;22;10;1;294.23;306.12;294.23;40.8;Marketplace;PIX
11771;2025-12-15;8216;6;7;2;2055.71;723.63;4111.42;740.06;Marketplace;Boleto
11772;2025-02-13;640;31;3;2;225.18;111.24;450.36;59.41;Marketplace;Débito
11773;2025-07-17;999999;38;2;1;42.88;32.94;42.88;2.66;Marketplace;Crédito
11774;2026-03-10;13274;12;6;6;289.22;278.7;1735.32;83.67;Marketplace;Crédito
11775;2026-03-07;11125;39;6;1;44.97;32.13;44.97;8.09;Loja Física;Débito
11776;2025-09-28;9168;60;7;2;229.55;100.47;459.1;68.75;Marketplace;PIX
11777;2024-05-22;10206;9;5;2;46.6;22.84;93.2;7.25;Marketplace;Crédito
11778;2025-11-20;15125;25;8;6;44.31;34.68;265.86;18.68;Site;Crédito
11779;2024-09-24;16117;38;7;2;44.17;32.77;88.34;5.86;App;PIX
11780;2025-02-09;16343;39;2;1;47.94;30.97;47.94;8.63;Site;PIX
11781;2025-10-24;9072;14;1;2;2093.64;704.71;4187.28;753.71;Marketplace;Crédito
11782;2025-02-22;6318;48;9;4;282.1;124.1;1128.4;31.44;Site;Crédito
11783;2025-01-17;9844;25;5;3;45.03;33.44;135.09;19.97;Site;Crédito
11784;2026-03-31;9330;42;5;1;1571.22;599.85;1571.22;119.29;Site;Crédito
11785;2025-12-19;868;10;10;2;1600.92;818.56;3201.84;385.8;Site;Crédito
11786;2025-03-17;12012;43;4;1;370.04;283.54;370.04;66.61;App;PIX
11787;2024-07-09;16634;30;2;1;3771.69;3228.32;3771.69;678.9;App;Crédito
11788;2024-10-18;16635;9;5;6;49.72;24.76;298.32;18.25;Site;PIX
11789;2025-11-30;3225;54;2;3;1633.07;719.81;4899.21;881.86;Site;Boleto
11790;2025-09-29;14691;1;7;1;56.6;26.41;56.6;10.19;Site;PIX
11791;2024-09-29;19075;9;9;1;46.63;24.88;46.63;2.4;App;PIX
11792;2025-01-20;19719;10;9;3;1577.06;722.3;4731.18;252.08;Marketplace;Crédito
11793;2025-09-02;9636;9;6;5;48.07;25.34;240.35;14.01;Loja Física;Crédito
11794;2024-11-21;3282;1;1;1;49.99;24.89;49.99;9.0;Marketplace;Crédito
11795;2025-08-17;14698;38;6;1;47.22;28.44;47.22;8.5;Site;PIX
11796;2025-12-28;766;40;5;1;120.29;93.83;120.29;21.65;App;PIX
11797;2025-01-22;10778;45;4;2;166.8;78.45;333.6;60.05;Marketplace;PIX
11798;2025-12-26;4600;20;6;2;48.78;32.97;97.56;17.56;Site;Crédito
11799;2025-11-18;14544;33;6;1;53.31;28.48;53.31;9.6;Marketplace;PIX
11800;2024-08-05;17437;60;6;2;236.91;101.72;473.82;85.29;Marketplace;Boleto
11801;2025-06-13;13128;24;2;1;49.29;28.64;49.29;8.87;Marketplace;Boleto
11802;2024-08-20;2506;22;7;1;310.06;298.47;310.06;55.81;Marketplace;Débito
11803;2026-01-30;4564;25;4;1;48.63;35.93;48.63;7.32;Marketplace;Boleto
11804;2024-09-08;9053;25;9;1;50.46;31.59;50.46;8.19;Loja Física;Débito
11805;2025-09-03;379;9;10;2;50.05;24.71;100.1;14.02;Loja Física;Débito
11806;2025-09-28;17610;39;2;2;46.16;32.37;92.32;16.62;Marketplace;PIX
11807;2026-05-24;10220;35;5;1;36.12;27.86;36.12;6.5;Site;PIX
11808;2024-06-23;17975;57;4;3;42.7;32.32;128.1;16.15;Marketplace;PIX
11809;2024-10-08;15693;1;9;2;56.96;28.04;113.92;9.56;Marketplace;Crédito
11810;2025-05-01;14473;24;4;3;56.59;29.33;169.77;28.45;Marketplace;Crédito
11811;2024-08-04;1279;41;8;2;1680.16;676.22;3360.32;299.81;Loja Física;PIX
11812;2025-04-16;5472;4;8;5;3398.84;3224.75;16994.2;1718.21;Loja Física;Crédito
11813;2025-09-03;11365;3;6;4;350.8;239.92;1403.2;32.76;Marketplace;Crédito
11814;2025-12-13;15745;35;6;2;40.5;25.18;81.0;6.22;Marketplace;PIX
11815;2025-06-01;4332;48;8;3;277.9;123.75;833.7;150.07;Marketplace;Boleto
11816;2024-09-24;9806;20;10;1;47.08;33.3;47.08;8.47;Site;Débito
11817;2024-10-26;12324;2;9;3;361.39;343.12;1084.17;99.71;Site;Crédito
11818;2025-10-29;5899;25;5;2;48.08;30.61;96.16;17.31;Marketplace;PIX
11819;2024-10-14;6708;5;1;1;169.43;90.48;169.43;30.5;App;PIX
11820;2025-08-24;11764;60;1;1;228.86;112.16;228.86;41.19;Marketplace;Crédito
11821;2025-05-06;14143;23;2;5;307.09;259.36;1535.45;154.89;Loja Física;Débito
11822;2024-09-29;1313;5;10;1;179.15;91.06;179.15;32.25;Site;Crédito
11823;2025-04-02;10234;38;10;2;48.96;30.89;97.92;7.72;Site;Crédito
11824;2024-12-11;5972;57;5;4;41.19;27.68;164.76;18.98;App;Crédito
11825;2025-07-22;12781;54;4;1;1372.69;753.84;1372.69;247.08;App;Crédito
11826;2026-05-23;13283;47;1;1;301.41;279.6;301.41;41.38;Marketplace;Crédito
11827;2024-08-23;13300;24;4;2;50.1;30.3;100.2;1.97;Marketplace;Crédito
11828;2026-05-06;16596;39;4;1;51.68;29.43;51.68;9.3;Loja Física;Débito
11829;2024-06-11;15796;57;10;7;35.98;27.84;251.86;8.27;Marketplace;Crédito
11830;2025-08-28;18683;9;4;3;50.02;25.52;150.06;12.54;Marketplace;Crédito
11831;2024-07-15;15272;5;1;2;155.51;82.76;311.02;55.98;Site;Débito
11832;2025-03-10;1444;44;9;2;3631.47;2719.82;7262.94;1307.33;App;Crédito
11833;2025-04-11;3530;57;3;2;36.22;28.14;72.44;13.04;App;Crédito
11834;2026-05-08;999999;39;4;1;51.67;31.79;51.67;1.14;App;PIX
11835;2025-08-20;2961;43;5;1;312.25;293.6;312.25;56.2;Site;PIX
11836;2026-06-05;8480;35;7;1;37.62;27.9;37.62;6.77;Marketplace;Crédito
11837;2026-05-17;14944;57;6;1;41.78;30.41;41.78;7.52;Site;PIX
11838;2025-03-17;129;25;5;5;47.64;33.57;238.2;9.57;App;PIX
11839;2024-08-10;10683;51;8;6;321.6;253.33;1929.6;88.33;Marketplace;PIX
11840;2024-09-22;3832;26;1;1;1774.79;693.71;1774.79;319.46;Marketplace;Crédito
11841;2025-04-17;10813;38;7;7;42.57;28.06;297.99;3.85;Marketplace;Boleto
11842;2024-06-07;5789;15;6;2;2063.28;643.26;4126.56;742.78;Site;Boleto
11843;2025-01-29;5093;58;5;1;142.55;76.94;142.55;19.25;App;PIX
11844;2024-10-02;9543;35;7;2;35.46;26.11;70.92;12.77;Site;PIX
11845;2024-10-16;5177;20;3;1;43.72;34.17;43.72;7.87;Loja Física;Débito
11846;2026-01-20;16246;48;1;1;268.8;106.42;268.8;48.38;Marketplace;PIX
11847;2025-04-15;6248;38;9;1;51.89;31.35;51.89;9.34;App;PIX
11848;2025-07-20;10811;34;2;5;413.3;359.82;2066.5;111.36;App;Crédito
11849;2026-06-12;16888;6;10;6;2021.12;669.58;12126.72;1631.45;Marketplace;PIX
11850;2026-04-04;4431;35;3;2;38.92;28.24;77.84;14.01;Loja Física;Débito
11851;2024-07-22;274;40;8;1;122.26;89.49;122.26;1.23;Marketplace;Crédito
11852;2025-06-01;9242;38;10;1;43.34;29.86;43.34;3.29;App;PIX
11853;2024-12-25;1774;58;9;1;149.7;88.12;149.7;11.84;App;Crédito
11854;2025-01-13;6107;33;3;2;50.09;28.54;100.18;8.71;App;PIX
11855;2024-07-21;3618;25;6;1;45.39;32.38;45.39;8.17;Site;PIX
11856;2025-06-11;330;18;7;2;1898.23;633.78;3796.46;127.04;Marketplace;PIX
11857;2025-12-10;18490;8;1;1;1589.4;829.74;1589.4;286.09;Site;PIX
11858;2025-10-14;7282;38;7;2;48.57;32.58;97.14;17.49;Marketplace;PIX
11859;2024-09-12;11892;24;4;2;48.11;29.94;96.22;5.45;App;PIX
11860;2025-01-06;12864;43;5;2;335.36;268.18;670.72;60.76;App;PIX
11861;2024-06-15;12630;35;8;1;37.05;25.62;37.05;6.67;App;Crédito
11862;2025-01-29;7098;24;4;1;48.83;29.0;48.83;8.79;Marketplace;PIX
11863;2024-05-26;3462;33;4;1;56.67;24.02;56.67;10.2;App;PIX
11864;2025-08-26;16962;31;8;3;206.3;91.85;618.9;73.96;Loja Física;Crédito
11865;2026-03-30;14181;5;5;1;168.29;82.89;168.29;30.29;App;Crédito
11866;2024-06-06;7604;34;6;1;475.47;362.13;475.47;85.58;Marketplace;PIX
11867;2024-10-16;10965;1;5;3;50.47;24.69;151.41;22.28;Marketplace;PIX
11868;2024-09-03;8446;51;1;4;332.53;241.3;1330.12;239.42;Marketplace;Crédito
11869;2024-07-14;14457;45;7;3;171.28;83.84;513.84;15.31;Site;PIX
11870;2025-03-19;1825;38;6;2;45.05;32.09;90.1;10.73;Site;Crédito
11871;2024-08-30;7929;22;2;1;330.8;308.02;330.8;59.54;Loja Física;Crédito
11872;2024-07-02;8181;44;7;8;3711.91;2752.17;29695.28;467.4;Marketplace;Crédito
11873;2025-08-29;11644;40;6;1;130.18;94.82;130.18;23.43;Marketplace;PIX
11874;2025-08-28;14335;24;5;2;49.55;28.81;99.1;17.84;Site;Boleto
11875;2024-08-20;16729;24;8;2;55.65;31.84;111.3;9.08;App;Débito
11876;2026-02-04;8441;33;5;2;55.46;25.52;110.92;1.28;Loja Física;Débito
11877;2025-01-21;6017;20;2;1;41.62;31.06;41.62;7.49;App;PIX
11878;2025-06-09;12672;33;6;5;49.58;25.81;247.9;11.33;Site;Crédito
11879;2025-10-10;2284;9;1;4;49.23;23.64;196.92;5.71;Site;Crédito
11880;2025-01-31;8349;34;5;1;423.71;344.74;423.71;30.77;App;PIX
