ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento
4597;2025-03-11;499;1;4;3;51.79;26.46;155.37;0.3;Site;Crédito
4598;2024-07-08;12237;9;9;3;50.51;27.05;151.53;22.68;Marketplace;Boleto
4599;2024-10-23;10973;38;6;1;46.69;31.1;46.69;8.4;Marketplace;PIX
4600;2025-12-05;17750;43;1;3;353.29;285.55;1059.87;190.78;Marketplace;PIX
4601;2026-03-24;12821;45;3;3;163.85;74.16;491.55;20.99;Marketplace;PIX
4602;2025-12-31;16171;60;2;2;267.72;99.53;535.44;96.38;App;Crédito
4603;2025-05-22;8501;57;9;2;38.9;30.42;77.8;8.73;App;PIX
4604;2025-08-13;10866;58;1;4;144.41;87.91;577.64;66.89;Marketplace;Boleto
4605;2024-08-30;14185;24;9;4;54.62;31.23;218.48;15.69;App;PIX
4606;2025-02-24;14800;58;9;1;156.52;90.33;156.52;21.3;App;Débito
4607;2026-05-30;17267;25;8;2;44.83;33.17;89.66;16.14;App;PIX
4608;2025-07-24;12046;25;8;2;48.03;34.32;96.06;14.12;Marketplace;Crédito
4609;2024-06-12;7982;38;1;2;44.24;27.1;88.48;15.93;Loja Física;Crédito
4610;2024-12-11;12448;33;8;4;52.55;24.2;210.2;37.84;Marketplace;PIX
4611;2025-10-31;8595;1;10;3;50.02;28.56;150.06;11.2;Marketplace;Boleto
4613;2025-04-11;5794;16;7;3;276.15;100.24;828.45;46.9;Site;PIX
4614;2026-01-31;16682;25;1;6;45.53;34.99;273.18;6.84;Marketplace;Débito
4616;2026-01-28;18112;2;10;1;331.35;339.9;331.35;59.64;Marketplace;PIX
4617;2025-04-05;3091;25;5;5;45.76;34.67;228.8;16.59;App;PIX
4619;2026-02-25;5144;2;8;2;313.02;317.1;626.04;112.69;Marketplace;Crédito
4620;2025-12-06;5496;35;7;2;34.04;25.96;68.08;1.43;App;Crédito
4621;2025-01-31;9675;24;8;1;53.72;31.55;53.72;0.42;App;Crédito
4623;2024-08-19;16446;47;6;1;283.82;245.22;283.82;51.09;Marketplace;PIX
4625;2025-02-28;79;34;6;2;462.47;354.68;924.94;166.49;Loja Física;Crédito
4626;2025-04-07;15086;60;5;3;236.07;116.66;708.21;55.62;Site;PIX
4627;2026-02-22;5669;20;3;2;43.7;33.08;87.4;15.73;Marketplace;PIX
4628;2025-01-14;7907;49;6;1;204.65;132.19;204.65;36.84;Site;Débito
4629;2025-07-10;8804;35;8;4;39.14;24.28;156.56;13.69;Site;Boleto
4630;2025-09-30;19970;13;9;1;364.77;289.42;364.77;10.9;Site;Crédito
4632;2024-09-17;3404;45;3;2;153.45;75.43;306.9;55.24;Marketplace;Crédito
4633;2026-05-27;14019;45;3;4;165.64;72.53;662.56;33.44;App;PIX
4635;2024-09-28;19533;13;1;2;330.63;249.97;661.26;78.2;Marketplace;Crédito
4636;2025-12-23;12874;60;5;3;268.59;112.33;805.77;145.04;Loja Física;Crédito
4638;2025-01-18;6745;12;2;1;306.15;254.87;306.15;55.11;Site;Crédito
4639;2025-12-15;1713;20;8;2;45.65;30.53;91.3;16.43;App;Crédito
4640;2024-10-17;5682;47;3;2;278.65;287.47;557.3;100.31;App;Crédito
4641;2025-05-27;3713;33;7;4;49.37;24.28;197.48;11.35;Loja Física;Crédito
4643;2024-11-15;4051;25;6;2;45.68;31.85;91.36;16.44;App;Crédito
4644;2025-09-12;12479;51;3;1;337.5;242.54;337.5;60.75;Marketplace;Crédito
4645;2024-10-01;5308;24;8;5;50.51;29.02;252.55;31.38;Site;PIX
4646;2025-05-13;12405;24;6;5;51.99;30.93;259.95;3.74;Site;Crédito
4647;2025-02-02;9637;24;2;5;53.4;31.81;267.0;10.19;Site;Crédito
4648;2024-07-13;4729;35;6;6;33.72;24.54;202.32;36.42;Marketplace;Crédito
4649;2025-02-20;5566;57;7;4;40.6;26.93;162.4;29.23;App;PIX
4650;2025-06-13;18380;33;5;1;47.73;26.92;47.73;8.59;Marketplace;PIX
4652;2025-07-06;16727;12;4;1;312.83;286.09;312.83;56.31;Site;Crédito
4653;2026-05-07;12382;20;4;1;47.62;34.1;47.62;8.57;Site;PIX
4654;2026-04-20;4914;25;6;1;45.68;34.12;45.68;6.18;App;Crédito
4656;2025-01-25;4106;24;1;3;51.4;32.3;154.2;6.67;Marketplace;PIX
4657;2025-11-06;15372;12;4;3;318.93;258.18;956.79;117.5;App;PIX
4658;2025-01-22;6990;25;10;2;53.83;33.38;107.66;19.38;Site;Débito
4659;2024-05-31;12064;33;4;1;48.11;28.34;48.11;1.68;Marketplace;PIX
4661;2026-04-16;2314;60;1;2;245.91;118.14;491.82;88.53;Site;Crédito
4662;2025-02-13;7840;20;9;1;41.7;33.54;41.7;7.51;Site;PIX
4663;2026-02-24;5896;23;4;2;279.95;268.26;559.9;100.78;Site;Crédito
4664;2025-04-21;15693;24;7;2;57.06;32.67;114.12;20.54;App;PIX
4665;2025-09-18;5985;39;3;1;44.36;32.77;44.36;7.98;App;Débito
4666;2026-03-24;4571;1;10;5;47.79;26.02;238.95;12.33;Site;Boleto
4667;2024-07-01;7511;9;3;2;49.77;22.77;99.54;17.92;Marketplace;Boleto
4668;2024-08-03;3932;38;8;4;42.87;32.02;171.48;14.31;App;PIX
4669;2025-11-11;4348;39;8;2;49.88;31.51;99.76;10.77;Site;PIX
4670;2025-11-29;7689;9;1;3;44.03;23.18;132.09;1.14;Site;Crédito
4671;2025-10-19;5575;38;10;5;49.42;32.01;247.1;44.48;Marketplace;Crédito
4672;2025-03-24;8070;35;2;2;37.46;24.06;74.92;13.49;App;Crédito
4673;2024-08-06;14583;45;8;2;156.4;73.36;312.8;53.49;Site;Boleto
4674;2025-04-04;12860;24;1;2;55.13;28.07;110.26;9.2;Marketplace;Boleto
4675;2025-10-13;13274;33;8;1;51.85;26.02;51.85;9.33;Marketplace;PIX
4676;2024-08-02;1884;38;8;3;44.69;31.5;134.07;0.14;App;Crédito
4677;2026-01-17;814;33;2;1;49.86;26.66;49.86;2.07;Marketplace;Crédito
4678;2025-02-10;18171;25;4;2;44.88;32.83;89.76;9.41;Loja Física;Crédito
4683;2026-03-24;10345;31;7;1;186.94;93.21;186.94;11.12;Loja Física;Débito
4684;2025-01-06;12839;43;9;2;309.87;265.17;619.74;75.89;Marketplace;Boleto
4685;2025-08-10;15228;35;2;5;40.72;25.8;203.6;24.41;App;Crédito
4686;2026-03-24;3563;9;3;1;45.93;26.86;45.93;4.17;Marketplace;PIX
4688;2026-01-29;2183;48;8;4;270.19;110.63;1080.76;102.97;Marketplace;PIX
4689;2024-11-08;7747;25;6;1;50.24;36.02;50.24;3.19;Site;PIX
4690;2024-10-19;11401;38;10;2;43.59;29.69;87.18;15.69;Loja Física;Crédito
4691;2024-08-05;4261;38;9;1;43.69;30.72;43.69;4.99;Marketplace;Crédito
4692;2025-06-02;3920;20;10;1;48.01;31.05;48.01;8.64;Marketplace;PIX
4693;2026-02-22;14940;24;4;3;51.26;29.64;153.78;11.7;Marketplace;Crédito
4694;2025-07-31;18461;34;8;1;480.56;341.51;480.56;86.5;Site;Boleto
4696;2025-09-28;5492;20;3;2;48.65;32.46;97.3;9.48;App;PIX
4699;2024-12-26;8914;9;5;1;51.91;26.84;51.91;3.32;Marketplace;PIX
4700;2024-08-13;10018;60;3;4;261.25;115.54;1045.0;52.59;Loja Física;PIX
4701;2026-02-21;2590;9;10;1;45.39;27.4;45.39;8.17;Marketplace;Crédito
4704;2025-12-23;10672;25;9;1;50.47;32.25;50.47;8.27;Site;Débito
4705;2025-03-29;5360;9;5;2;45.53;23.8;91.06;3.56;Marketplace;Crédito
4706;2026-03-04;1513;38;10;4;43.79;32.82;175.16;0.3;Site;Crédito
4708;2024-10-28;16290;51;7;2;299.24;221.07;598.48;107.73;Marketplace;PIX
4709;2026-02-21;7031;34;2;1;407.09;306.42;407.09;73.28;App;Débito
4710;2024-07-25;14658;45;4;1;150.11;73.32;150.11;27.02;Site;PIX
4711;2025-07-11;7329;35;7;2;41.04;27.55;82.08;7.23;Marketplace;Crédito
4712;2025-08-12;18393;57;4;2;36.24;27.23;72.48;9.7;Site;PIX
4713;2025-04-14;19323;24;7;3;52.13;31.59;156.39;6.45;Marketplace;Crédito
4714;2026-02-21;10360;25;7;2;47.42;35.46;94.84;17.07;App;Crédito
4715;2025-04-05;3726;24;1;3;58.42;29.43;175.26;1.56;Site;Crédito
4716;2025-04-07;8526;49;6;2;228.79;116.54;457.58;11.21;Marketplace;PIX
4717;2025-07-15;5999;1;9;1;48.2;23.93;48.2;5.29;Site;Crédito
4718;2026-05-13;16228;5;2;1;180.92;91.6;180.92;32.57;Loja Física;Débito
4720;2024-08-22;18670;20;10;1;48.49;29.02;48.49;8.73;Loja Física;Crédito
4721;2025-12-21;13420;24;5;1;55.17;32.85;55.17;9.93;Marketplace;PIX
4722;2024-11-08;130;5;9;2;161.24;86.83;322.48;14.28;Marketplace;PIX
4724;2026-02-05;1450;39;1;2;50.39;31.9;100.78;18.14;Marketplace;Crédito
4725;2025-06-28;6903;9;4;3;44.19;24.9;132.57;14.13;Marketplace;Crédito
4726;2025-02-20;11384;13;6;1;375.07;290.27;375.07;67.51;Marketplace;PIX
4727;2024-12-29;9174;46;5;3;320.74;328.02;962.22;103.12;App;Débito
4729;2026-06-17;11969;58;4;1;159.27;75.39;159.27;28.67;Site;PIX
4730;2026-06-12;9366;25;6;1;52.43;29.56;52.43;1.9;Marketplace;PIX
4732;2024-06-22;1270;3;10;2;364.48;238.27;728.96;131.21;Marketplace;Crédito
4733;2024-06-21;4503;9;4;3;45.55;23.2;136.65;24.6;Site;Crédito
4734;2025-07-30;18722;31;9;3;218.11;100.51;654.33;57.84;Loja Física;Débito
4735;2026-04-03;3948;5;5;1;164.16;89.65;164.16;29.55;Site;PIX
4736;2025-12-27;8412;38;8;1;48.36;32.02;48.36;8.7;Marketplace;PIX
4738;2025-08-06;18681;60;10;3;229.08;116.85;687.24;123.7;Marketplace;PIX
4739;2025-01-17;14774;33;5;6;49.49;28.81;296.94;15.93;Marketplace;PIX
4740;2025-02-25;12093;43;6;1;357.98;307.78;357.98;64.44;Site;PIX
4741;2026-03-06;4840;20;1;1;48.68;28.36;48.68;8.76;Site;Crédito
4742;2024-11-25;3744;45;7;2;160.38;78.84;320.76;51.7;Marketplace;PIX
4744;2025-10-06;7743;22;2;3;295.08;319.1;885.24;159.34;Loja Física;Débito
4746;2024-11-19;2921;25;3;3;53.4;33.19;160.2;28.84;Marketplace;Crédito
4747;2025-03-30;12422;39;6;1;47.61;33.06;47.61;8.57;Marketplace;Crédito
4748;2026-04-05;7294;9;8;2;45.6;26.4;91.2;16.42;Marketplace;PIX
4751;2025-07-24;18799;9;8;2;49.19;23.97;98.38;17.71;Marketplace;Crédito
4752;2024-09-02;17820;40;2;3;137.11;92.95;411.33;41.55;Site;PIX
4753;2025-08-17;17416;2;10;4;367.64;309.43;1470.56;234.4;Site;Débito
4755;2024-12-20;9726;9;4;2;50.32;25.96;100.64;0.43;App;Crédito
4756;2025-03-26;12741;57;1;1;38.14;26.89;38.14;6.87;App;PIX
4757;2024-11-11;4273;48;8;1;286.76;122.62;286.76;51.62;Marketplace;PIX
4758;2024-12-08;14454;9;7;1;42.65;23.5;42.65;6.28;App;PIX
4759;2024-07-11;19123;9;5;2;49.0;22.87;98.0;17.64;Site;Crédito
4761;2026-03-03;16947;38;5;5;48.06;31.72;240.3;24.41;Site;Crédito
4762;2025-05-24;1792;35;7;1;35.39;24.06;35.39;3.43;Loja Física;Crédito
4763;2025-09-05;7542;57;5;2;39.36;26.56;78.72;14.17;App;PIX
4764;2025-02-06;3450;39;8;1;51.32;33.49;51.32;9.24;Marketplace;Crédito
4765;2025-04-11;19167;39;6;1;47.79;32.6;47.79;2.46;Site;Crédito
4766;2024-10-21;770;1;5;3;53.52;24.72;160.56;28.9;Loja Física;Crédito
4767;2025-06-12;16626;5;9;1;171.73;77.49;171.73;23.9;App;PIX
4768;2025-12-11;17942;39;2;3;49.14;31.05;147.42;1.86;Marketplace;Crédito
4770;2024-10-18;15369;3;8;3;414.91;239.37;1244.73;224.05;Marketplace;Boleto
4771;2024-09-13;19167;35;3;2;37.67;24.08;75.34;9.46;Marketplace;Crédito
4772;2024-06-10;336;20;7;1;42.47;31.31;42.47;7.64;Marketplace;Crédito
4773;2024-06-21;17943;38;10;1;43.34;28.61;43.34;2.25;Marketplace;Boleto
4774;2024-08-12;13620;25;8;3;49.29;31.75;147.87;26.62;App;PIX
4776;2024-10-29;6429;35;10;2;34.79;23.75;69.58;12.52;App;PIX
4777;2026-01-04;2307;24;9;4;49.3;31.03;197.2;35.5;Marketplace;Débito
4778;2025-05-27;13480;43;7;2;317.85;278.25;635.7;114.43;Marketplace;Crédito
4779;2025-07-14;18037;16;10;1;269.15;117.65;269.15;48.45;Marketplace;Crédito
4781;2024-12-29;1314;33;8;2;50.59;27.67;101.18;3.64;Marketplace;PIX
4782;2026-01-08;9254;38;2;1;48.09;27.82;48.09;5.78;Marketplace;PIX
4783;2024-12-14;5384;34;7;6;460.9;317.71;2765.4;75.05;Site;Crédito
4784;2024-11-25;2523;51;4;1;323.25;249.15;323.25;58.18;Marketplace;PIX
4785;2024-08-04;4752;33;9;6;49.43;26.61;296.58;2.41;Marketplace;PIX
4786;2025-06-13;18855;9;1;1;50.84;24.24;50.84;3.72;Marketplace;Crédito
4787;2026-05-03;12092;24;7;2;53.96;32.34;107.92;19.43;App;Crédito
4788;2025-02-02;9420;1;6;1;48.49;27.06;48.49;8.73;App;PIX
4789;2026-02-11;16195;48;8;4;255.03;113.84;1020.12;183.62;Site;Boleto
4790;2025-05-08;15280;35;5;3;34.3;25.92;102.9;5.3;Marketplace;PIX
4791;2026-03-09;5648;45;1;1;154.62;84.03;154.62;27.83;Marketplace;PIX
4792;2026-02-05;8946;5;1;2;170.75;86.84;341.5;61.47;Loja Física;Crédito
4793;2025-07-31;9983;23;9;5;269.24;251.59;1346.2;23.37;Marketplace;Crédito
4794;2026-01-27;4064;1;10;1;50.27;24.01;50.27;9.05;Marketplace;Boleto
4795;2025-09-18;6123;47;6;4;264.39;283.01;1057.56;64.44;Marketplace;Crédito
4796;2026-02-10;11799;58;10;3;144.13;86.19;432.39;75.88;Marketplace;Boleto
4798;2024-09-11;2136;35;1;1;40.76;25.03;40.76;7.34;App;Crédito
4799;2024-09-14;2711;57;6;1;41.31;28.93;41.31;2.64;Marketplace;Débito
4800;2026-01-10;15858;5;6;2;150.36;85.15;300.72;54.13;Site;Crédito
4801;2025-04-10;13851;49;3;2;203.62;120.65;407.24;73.3;Marketplace;PIX
4802;2025-04-19;19903;40;8;1;118.63;88.31;118.63;0.41;Marketplace;PIX
4803;2026-01-01;4592;22;1;1;300.84;285.72;300.84;54.15;App;Crédito
4804;2025-02-01;12078;5;1;1;162.52;90.87;162.52;29.25;Marketplace;Crédito
4805;2026-03-31;13272;35;6;4;39.97;26.21;159.88;7.89;App;PIX
4806;2026-02-26;18910;58;10;5;157.44;84.05;787.2;8.13;Site;Crédito
4807;2026-04-16;10512;40;1;2;140.38;99.01;280.76;50.54;Marketplace;Boleto
4808;2024-11-19;18727;58;6;1;142.28;81.07;142.28;25.61;Loja Física;Crédito
4809;2024-11-24;8583;39;1;3;48.84;31.75;146.52;24.31;Marketplace;Boleto
4810;2025-10-07;11765;45;6;6;166.68;72.02;1000.08;8.19;App;PIX
4811;2025-01-22;6054;20;3;1;47.26;30.66;47.26;8.51;Marketplace;Crédito
4812;2025-05-26;8537;39;8;1;45.67;33.53;45.67;1.63;App;PIX
4814;2025-04-25;7091;1;1;1;53.51;27.73;53.51;9.63;Site;Boleto
4815;2024-06-22;7356;35;5;4;39.48;27.08;157.92;25.53;App;PIX
4816;2025-05-27;14840;24;8;1;57.78;29.71;57.78;10.4;Loja Física;Débito
4817;2024-09-12;3097;13;3;4;359.53;263.88;1438.12;17.0;App;Crédito
4818;2024-10-20;1107;25;6;4;47.48;30.27;189.92;12.6;App;Crédito
4819;2026-03-04;19750;39;5;1;45.8;33.33;45.8;8.24;App;PIX
4820;2024-06-27;18758;20;6;1;43.76;29.96;43.76;7.88;Marketplace;Crédito
4821;2026-02-07;8437;43;10;3;324.37;260.12;973.11;170.64;Marketplace;Crédito
4822;2025-06-23;7466;1;1;2;52.33;27.67;104.66;18.84;Marketplace;Boleto
4823;2025-03-14;13646;57;7;1;36.3;28.66;36.3;6.53;Marketplace;Crédito
4824;2026-01-17;8353;9;9;5;49.12;24.49;245.6;6.31;Marketplace;PIX
4825;2025-09-25;15252;20;2;1;45.11;31.49;45.11;8.12;Site;Crédito
4826;2025-04-23;10548;25;10;4;53.49;31.08;213.96;38.51;Marketplace;PIX
4827;2024-08-18;15606;5;5;2;171.25;87.86;342.5;61.65;Site;PIX
4829;2025-06-04;11637;38;4;1;43.63;27.61;43.63;7.85;Marketplace;Boleto
4830;2025-05-16;5393;9;6;2;43.2;24.91;86.4;8.32;Site;Boleto
4831;2024-05-29;7377;49;6;1;193.11;114.35;193.11;26.78;App;PIX
4832;2025-09-04;16449;20;2;1;45.6;32.94;45.6;2.52;Site;PIX
4835;2024-10-11;2758;60;1;3;231.82;104.24;695.46;11.27;Site;Boleto
4836;2024-11-08;999999;39;9;6;45.89;34.45;275.34;2.98;Marketplace;Crédito
4838;2025-05-27;2477;5;7;1;167.96;89.29;167.96;0.75;Marketplace;Crédito
4839;2026-04-28;7714;34;3;7;471.4;353.13;3299.8;40.96;Marketplace;Crédito
4840;2025-12-25;14510;58;3;1;155.46;77.66;155.46;27.98;Marketplace;Crédito
4841;2025-11-09;9939;22;1;3;330.28;306.5;990.84;72.93;Loja Física;Débito
4842;2026-01-18;15935;1;3;3;54.47;27.81;163.41;7.58;Loja Física;Débito
4843;2024-09-25;662;46;3;1;317.44;297.24;317.44;3.24;Marketplace;Boleto
4845;2024-07-16;999999;5;4;1;164.41;82.73;164.41;1.24;Marketplace;Crédito
4846;2025-09-17;16763;23;3;3;304.01;236.24;912.03;164.17;Marketplace;Crédito
4847;2024-07-28;17792;25;10;1;52.02;32.33;52.02;9.36;Loja Física;Débito
4848;2024-06-22;15622;38;8;3;49.08;28.56;147.24;1.7;Marketplace;Crédito
4849;2026-05-19;2426;20;8;4;40.96;32.32;163.84;5.87;App;PIX
4850;2025-05-03;4760;35;1;1;37.34;27.73;37.34;6.72;Marketplace;Débito
4851;2025-12-01;1706;46;7;2;324.82;269.75;649.64;116.94;Loja Física;Débito
4852;2026-04-12;15862;38;2;1;42.55;27.47;42.55;2.47;Marketplace;Crédito
4853;2024-09-04;1509;48;1;4;299.51;116.84;1198.04;215.65;App;PIX
4854;2025-01-11;18331;40;3;2;123.17;100.73;246.34;37.97;Marketplace;PIX
4856;2025-10-14;7734;25;6;1;51.24;35.1;51.24;9.22;Marketplace;Débito
4858;2025-07-13;13802;24;5;8;58.41;29.06;467.28;46.99;Loja Física;Débito
4859;2025-08-22;9211;25;4;4;46.41;31.12;185.64;11.43;App;PIX
4860;2025-10-26;2016;25;8;1;48.92;34.74;48.92;4.7;App;PIX
4861;2024-10-03;18901;57;4;2;42.68;30.76;85.36;7.15;Site;Crédito
4862;2024-11-27;10880;45;10;8;165.45;74.94;1323.6;37.16;App;PIX
4863;2025-06-15;14458;40;2;3;139.43;83.15;418.29;34.51;Marketplace;Crédito
4864;2025-11-16;3539;51;3;1;289.5;212.8;289.5;52.11;Marketplace;PIX
4865;2024-06-13;9966;1;6;1;54.06;26.9;54.06;9.73;Marketplace;PIX
4866;2025-01-01;10266;1;8;3;49.95;24.06;149.85;26.97;Site;Boleto
4867;2026-03-26;16646;5;8;1;168.6;91.17;168.6;30.35;Marketplace;Boleto
4868;2026-03-02;8838;12;9;1;344.44;255.71;344.44;62.0;Marketplace;PIX
4869;2025-03-13;19240;58;7;1;159.18;89.16;159.18;28.65;Site;PIX
4870;2024-12-07;2031;40;2;1;124.2;90.73;124.2;5.36;App;Crédito
4871;2025-10-18;1839;23;8;1;312.63;249.31;312.63;56.27;Marketplace;Crédito
4873;2024-10-01;5349;5;8;3;166.5;89.06;499.5;89.91;Marketplace;PIX
4874;2024-10-04;16891;1;3;5;50.84;27.29;254.2;1.33;Marketplace;PIX
4875;2024-08-12;3819;2;7;3;351.11;349.13;1053.33;87.33;Marketplace;PIX
4876;2024-08-05;19864;5;10;1;155.4;88.49;155.4;27.97;Site;Crédito
4877;2025-05-27;14126;40;9;6;133.89;84.47;803.34;54.92;Site;Crédito
4878;2026-01-17;9730;39;3;1;45.8;30.45;45.8;8.24;Site;Crédito
4879;2025-07-16;7568;20;10;3;43.68;32.48;131.04;3.08;Marketplace;Boleto
4880;2026-02-11;1953;40;6;7;139.87;93.84;979.09;44.4;App;PIX
4881;2025-04-11;6333;35;2;5;41.08;25.11;205.4;26.57;Marketplace;Crédito
4884;2025-08-06;1595;1;5;8;48.17;27.37;385.36;2.16;Marketplace;PIX
4885;2024-07-12;6340;23;7;2;315.4;229.65;630.8;7.79;Marketplace;Crédito
4886;2026-05-20;149;24;2;4;48.35;28.45;193.4;25.93;App;Crédito
4887;2025-03-07;11730;48;7;1;276.48;125.11;276.48;49.77;Marketplace;Crédito
4888;2025-09-26;11212;1;5;2;56.58;25.68;113.16;13.65;Site;PIX
4889;2025-07-05;18582;24;6;1;54.54;27.26;54.54;6.89;Marketplace;Crédito
4890;2025-12-19;13126;49;8;4;208.82;114.36;835.28;13.23;Site;Crédito
4891;2025-11-02;13598;40;10;2;135.65;94.29;271.3;48.83;Marketplace;PIX
4892;2025-10-02;10884;33;4;1;54.96;25.59;54.96;6.93;Marketplace;Crédito
4893;2024-08-24;9543;45;7;1;174.36;83.53;174.36;31.38;Site;Crédito
4894;2026-06-18;4421;57;6;7;37.74;31.32;264.18;0.13;Marketplace;Crédito
4895;2025-05-08;6615;43;10;4;367.84;313.77;1471.36;42.74;Marketplace;Crédito
4896;2026-01-05;10025;33;2;3;54.94;27.93;164.82;17.54;Marketplace;Crédito
4897;2025-09-27;8726;45;8;2;179.19;80.71;358.38;57.55;Marketplace;Crédito
4898;2025-12-07;18362;40;10;2;138.92;89.34;277.84;32.97;Marketplace;PIX
4899;2024-10-08;14973;39;9;2;45.35;31.19;90.7;11.09;Marketplace;PIX
4900;2024-07-04;1801;13;5;2;377.52;290.02;755.04;36.61;App;PIX
4903;2026-04-15;12358;46;6;5;368.16;312.39;1840.8;144.08;Marketplace;Débito
4904;2026-01-25;2071;39;8;3;51.49;32.4;154.47;27.8;Marketplace;PIX
4905;2026-04-14;4156;39;3;2;44.97;33.59;89.94;16.19;Loja Física;PIX
4907;2025-08-17;18089;48;1;3;256.51;114.9;769.53;10.6;Loja Física;Débito
4908;2026-02-19;15273;43;4;1;361.91;311.6;361.91;50.86;Marketplace;PIX
4909;2024-07-12;12123;31;4;4;222.33;92.23;889.32;142.95;Site;Crédito
4910;2025-07-05;5390;33;1;5;50.27;24.92;251.35;18.34;Site;Crédito
4911;2025-12-31;3987;60;9;3;223.93;98.8;671.79;69.35;App;PIX
4913;2025-02-08;6106;58;5;1;152.27;90.5;152.27;27.41;Site;Boleto
4914;2024-08-16;3720;38;6;2;49.38;30.55;98.76;17.78;Marketplace;PIX
4915;2025-01-28;2468;9;8;2;48.48;22.89;96.96;14.21;Marketplace;Boleto
4916;2026-01-30;3145;45;6;1;159.37;69.48;159.37;28.69;App;PIX
4917;2026-01-22;14955;23;3;1;270.16;265.72;270.16;29.53;Marketplace;Crédito
4918;2025-11-15;7294;22;6;2;331.94;291.54;663.88;67.25;Marketplace;Crédito
4920;2025-08-11;17487;25;4;3;49.25;34.01;147.75;2.86;Marketplace;PIX
4921;2025-03-03;8558;20;6;1;48.08;29.42;48.08;8.65;Loja Física;Débito
4922;2025-07-03;17103;24;7;1;50.11;33.05;50.11;9.02;Site;Crédito
4923;2025-01-09;3502;57;10;2;42.33;26.48;84.66;15.24;Site;PIX
4924;2024-08-14;16595;9;3;3;47.84;25.55;143.52;11.09;App;Crédito
4926;2025-12-25;3278;9;7;4;47.85;22.98;191.4;5.21;Marketplace;Boleto
4928;2024-06-16;18128;12;2;2;290.09;255.95;580.18;8.45;Marketplace;Crédito
4929;2024-06-09;18004;20;1;1;44.08;32.05;44.08;7.93;Site;Crédito
4931;2025-05-13;8351;39;9;2;49.13;29.04;98.26;16.95;Site;Crédito
4932;2025-06-08;13087;9;7;2;48.13;23.12;96.26;17.33;Marketplace;PIX
4933;2024-05-29;9936;9;10;4;47.84;25.99;191.36;34.44;Loja Física;Crédito
4934;2025-08-30;5133;40;3;3;123.95;100.65;371.85;17.37;Site;Boleto
4935;2025-11-22;18062;3;5;2;369.23;220.24;738.46;132.92;Site;Boleto
4936;2024-07-30;11699;13;4;1;345.94;259.01;345.94;62.27;Marketplace;Crédito
4938;2026-04-09;12758;24;9;6;55.17;27.34;331.02;26.46;Site;Débito
4939;2024-12-05;6432;25;2;2;49.54;32.61;99.08;2.47;App;Crédito
4940;2025-05-26;15320;5;8;1;151.42;83.55;151.42;27.26;App;PIX
4941;2024-05-22;11771;45;9;4;155.43;80.19;621.72;22.09;Marketplace;Boleto
4942;2025-12-17;10531;38;10;1;43.27;28.45;43.27;5.71;Site;PIX
4943;2025-10-18;5829;3;10;5;347.92;221.74;1739.6;89.02;App;PIX
4944;2025-02-01;7724;57;9;4;37.81;31.26;151.24;7.16;Marketplace;Crédito
4946;2025-08-26;3211;57;7;4;41.87;31.57;167.48;25.36;Loja Física;Débito
4949;2024-12-21;1196;1;3;2;51.94;28.6;103.88;6.56;App;Crédito
4950;2024-05-29;5155;57;4;1;39.35;26.64;39.35;7.08;App;PIX
4951;2024-07-09;4413;23;2;1;287.15;232.5;287.15;15.73;Marketplace;Débito
4952;2024-08-26;3204;24;10;3;52.97;29.84;158.91;21.41;Marketplace;Boleto
4953;2025-01-16;3062;39;3;4;52.15;32.44;208.6;37.55;Marketplace;PIX
4954;2026-01-05;2307;57;5;4;36.45;26.84;145.8;10.3;Site;Boleto
4955;2024-09-30;10209;2;5;1;328.7;348.35;328.7;59.17;Site;Boleto
4956;2025-12-20;14077;5;6;5;172.86;85.23;864.3;13.31;Site;Crédito
4957;2026-05-24;9972;5;7;2;167.59;92.57;335.18;60.33;Marketplace;Boleto
4958;2025-10-03;9174;49;7;8;212.46;119.4;1699.68;66.36;Site;Débito
4959;2026-05-06;18156;57;1;2;38.56;30.48;77.12;1.4;Marketplace;PIX
4962;2024-10-26;8697;1;10;3;51.67;24.91;155.01;13.33;Marketplace;Crédito
4963;2026-03-30;6084;33;2;1;56.98;27.14;56.98;10.26;Marketplace;PIX
4964;2025-12-24;16944;57;6;4;41.71;31.58;166.84;8.23;Site;PIX
4965;2025-02-13;15991;13;1;1;318.35;275.44;318.35;57.3;Site;Débito
4966;2025-07-24;7300;40;3;3;135.44;93.26;406.32;30.4;Marketplace;Crédito
4967;2025-07-03;551;58;2;2;143.81;86.49;287.62;51.77;Loja Física;PIX
4968;2024-06-29;11024;60;3;3;267.85;118.14;803.55;144.64;Site;Débito
4969;2026-04-26;15987;43;5;1;355.24;310.62;355.24;9.92;Loja Física;Débito
4971;2026-06-12;2754;57;6;5;37.97;31.88;189.85;1.73;Site;PIX
4972;2025-01-13;10631;5;9;2;148.92;78.45;297.84;53.61;App;Crédito
4973;2025-11-04;587;39;10;2;44.67;31.59;89.34;5.28;Site;PIX
4974;2025-07-08;17035;23;4;2;296.51;254.21;593.02;106.74;Site;PIX
4975;2025-06-03;9208;9;7;5;45.02;25.0;225.1;30.33;Marketplace;PIX
4976;2026-04-16;6233;34;6;1;441.99;336.37;441.99;60.8;Site;Crédito
