ID_Venda;Data_Venda;ID_Cliente;ID_Produto;ID_Cidade;Quantidade;Preco_Unitario;Custo_Unitario;Receita;Desconto;Canal_Venda;Forma_Pagamento
932;18/06/2026;2485;9;3;1;49,36;26,10;49,36;0,00;App;Crédito
933;25/07/2024;7978;40;6;8;139,20;98,53;1.113,60;45,88;Loja Física;Crédito
934;16/08/2024;11651;9;1;6;49,23;24,64;295,38;27,46;Site;PIX
935;01/01/2026;8430;38;7;1;49,42;28,25;49,42;8,90;Marketplace;Crédito
936;09/03/2025;14801;35;1;2;37,67;23,63;75,34;13,56;Marketplace;Crédito
937;23/05/2026;11466;40;9;1;118,70;98,96;118,70;21,37;Marketplace;Crédito
938;31/10/2025;18841;33;1;2;52,87;24,47;105,74;19,03;App;Crédito
939;23/07/2024;9099;29;1;3;4.415,27;3.333,42;13.245,81;1.618,55;Marketplace;Crédito
940;28/08/2024;2544;35;7;2;39,56;28,72;79,12;9,10;Site;Crédito
941;18/03/2026;10275;33;2;2;48,89;28,76;97,78;17,60;Marketplace;PIX
942;17/11/2024;11247;45;5;1;173,68;70,55;173,68;10,37;Site;Crédito
943;23/04/2026;6218;1;8;1;51,56;26,50;51,56;9,28;Site;PIX
944;16/07/2024;14475;58;8;3;146,20;87,43;438,60;55,50;App;PIX
945;28/02/2026;7320;1;3;1;53,19;26,71;53,19;9,57;Marketplace;PIX
946;24/02/2025;9340;53;7;4;6.015,15;3.748,37;24.060,60;662,06;Marketplace;PIX
947;23/03/2026;9657;1;3;6;54,57;24,14;327,42;16,42;Marketplace;PIX
948;29/01/2026;8188;29;6;1;4.476,59;3.159,23;4.476,59;307,26;App;PIX
949;21/06/2025;15136;17;6;3;4.221,02;3.364,70;12.663,06;800,53;App;PIX
950;24/07/2025;3199;1;3;4;46,99;28,75;187,96;3,71;Site;PIX
951;12/12/2024;4297;34;7;2;466,96;350,79;933,92;40,58;Site;Débito
952;09/12/2024;4330;57;3;1;35,96;30,51;35,96;6,47;Site;Crédito
953;09/06/2024;8946;45;8;1;159,58;69,54;159,58;2,65;Marketplace;PIX
954;09/01/2026;13904;9;10;2;46,46;26,08;92,92;5,93;App;PIX
955;09/06/2026;3742;33;4;1;48,59;25,61;48,59;2,20;Marketplace;Crédito
956;07/08/2025;6869;9;1;5;49,09;27,15;245,45;25,58;Marketplace;Crédito
957;13/08/2024;7978;45;4;1;170,76;77,36;170,76;30,74;Site;Crédito
958;11/06/2024;8884;46;7;1;358,51;305,17;358,51;32,81;Marketplace;PIX
959;25/01/2025;2898;33;4;2;52,43;27,61;104,86;12,14;Marketplace;Crédito
960;08/03/2026;3307;2;6;3;311,00;317,05;933,00;128,75;Site;Débito
961;02/10/2025;11782;57;9;3;41,91;28,18;125,73;22,63;Marketplace;Boleto
962;27/09/2024;19429;43;1;1;311,60;282,07;311,60;56,09;Site;PIX
963;01/03/2026;9632;33;5;1;56,02;26,06;56,02;10,08;Marketplace;Crédito
964;24/12/2025;8110;24;7;2;54,55;31,86;109,10;19,64;Marketplace;PIX
965;22/06/2025;365;28;1;1;1.956,09;672,30;1.956,09;138,10;Marketplace;Crédito
966;04/08/2025;4989;39;4;1;50,81;29,27;50,81;0,77;Marketplace;Crédito
967;22/08/2025;3927;9;6;3;44,61;22,49;133,83;24,09;Site;Crédito
968;06/06/2026;5732;35;2;2;33,93;26,86;67,86;3,91;Marketplace;Crédito
969;22/10/2025;5814;5;10;6;157,11;85,98;942,66;41,90;Site;Crédito
970;27/04/2025;4642;38;5;2;51,45;27,24;102,90;18,52;Site;Crédito
971;12/11/2025;17703;51;10;1;290,54;243,13;290,54;51,68;Site;PIX
972;01/11/2025;15796;39;1;1;47,86;35,33;47,86;8,61;Loja Física;Crédito
973;14/12/2024;12911;25;6;1;48,99;32,79;48,99;8,82;Site;Boleto
974;06/01/2026;19087;11;6;1;4.127,79;3.508,56;4.127,79;743,00;Marketplace;PIX
975;06/11/2025;12768;2;4;2;312,37;331,31;624,74;28,75;Marketplace;PIX
976;27/09/2025;1666;34;8;6;406,09;330,51;2.436,54;246,77;Marketplace;Crédito
977;31/07/2025;6108;24;4;3;55,02;32,75;165,06;27,86;Site;Crédito
978;13/08/2025;12016;45;8;1;176,82;81,22;176,82;10,96;Marketplace;Crédito
979;28/05/2025;4796;1;8;3;47,03;26,20;141,09;11,62;Site;Crédito
980;08/06/2026;1673;9;5;5;50,62;23,07;253,10;1,26;Site;Débito
981;22/03/2026;5458;57;4;3;37,41;31,41;112,23;20,20;Marketplace;Boleto
982;08/11/2025;2879;39;2;2;51,42;30,94;102,84;12,22;App;PIX
983;14/06/2026;13472;35;3;1;35,81;23,94;35,81;6,45;Marketplace;PIX
984;14/05/2026;5981;24;3;1;47,91;31,86;47,91;8,62;Marketplace;Crédito
985;13/10/2025;4846;38;4;1;46,29;30,90;46,29;8,32;Site;PIX
986;26/07/2025;6929;20;4;3;42,58;32,98;127,74;3,67;Site;Crédito
987;25/08/2024;19905;57;10;1;37,36;26,82;37,36;6,72;Site;Crédito
988;12/09/2025;7491;38;5;2;42,80;27,00;85,60;15,41;Site;Boleto
989;21/09/2024;7184;40;4;2;137,25;93,50;274,50;49,41;Marketplace;Boleto
990;15/11/2024;14949;15;10;2;1.992,74;660,00;3.985,48;603,76;App;PIX
991;10/04/2025;16740;57;8;1;36,39;32,13;36,39;5,55;App;Crédito
992;17/11/2024;11730;20;6;7;40,82;30,94;285,74;7,19;Site;Crédito
993;25/10/2025;12115;25;6;3;53,64;35,89;160,92;7,79;Marketplace;PIX
994;15/07/2025;9897;38;8;3;50,84;31,51;152,52;11,28;Site;Crédito
995;31/05/2026;14397;45;7;1;160,62;80,62;160,62;28,91;Marketplace;Boleto
996;26/01/2025;13827;3;10;1;371,15;224,87;371,15;7,92;Marketplace;Crédito
997;19/12/2024;10421;45;10;3;179,42;75,67;538,26;38,61;App;Débito
998;23/04/2025;13144;20;8;1;48,47;28,16;48,47;8,72;Marketplace;Crédito
999;10/11/2024;8072;33;2;5;55,58;28,85;277,90;5,45;Loja Física;Crédito
1000;29/05/2025;12489;9;9;2;51,74;27,16;103,48;18,63;Site;PIX
1001;21/11/2024;9649;25;1;1;44,54;32,28;44,54;8,02;Marketplace;PIX
1002;08/01/2025;2935;9;8;2;44,97;24,85;89,94;1,86;Site;Crédito
1003;19/11/2025;13860;45;4;4;167,40;82,85;669,60;10,73;App;Crédito
1004;17/07/2025;7593;51;4;4;295,87;238,46;1.183,48;213,03;Site;Crédito
1005;14/06/2024;18942;9;5;2;43,16;25,72;86,32;4,81;App;PIX
1006;22/02/2025;18014;35;8;2;40,74;25,91;81,48;0,82;Site;Boleto
1007;28/09/2025;3304;45;5;3;157,53;69,84;472,59;85,07;Site;PIX
1008;12/06/2024;2969;5;8;4;149,32;92,71;597,28;21,20;App;Crédito
1009;07/11/2025;2501;38;10;3;43,94;31,72;131,82;18,74;Marketplace;Crédito
1010;06/12/2025;9099;23;1;2;295,29;271,81;590,58;13,61;Site;PIX
1011;30/03/2026;12656;31;10;3;208,38;97,57;625,14;49,19;Marketplace;Boleto
1012;30/09/2025;15707;40;9;3;123,19;93,29;369,57;66,52;Loja Física;Crédito
1013;10/07/2025;9461;40;6;2;142,11;84,27;284,22;51,16;Loja Física;Débito
1014;18/09/2024;9935;20;3;5;46,04;31,18;230,20;30,80;Marketplace;Boleto
1015;04/04/2026;17053;48;8;2;260,59;109,56;521,18;93,81;Site;Débito
1016;14/10/2025;18051;57;9;2;43,16;28,39;86,32;15,54;Loja Física;Crédito
1017;14/04/2026;14494;55;6;7;6.101,51;4.046,89;42.710,57;2.237,55;Marketplace;Crédito
1018;08/09/2024;1925;9;7;6;50,97;26,93;305,82;13,30;Site;Débito
1019;03/02/2025;279;40;1;3;141,24;91,09;423,72;27,87;App;PIX
1020;09/02/2025;13083;34;5;1;453,73;355,67;453,73;29,37;Marketplace;Crédito
1021;12/06/2026;11331;57;5;3;36,84;31,71;110,52;19,89;Site;PIX
1022;21/03/2025;4887;24;10;1;52,38;33,04;52,38;9,43;Marketplace;Crédito
1023;15/12/2025;6052;39;4;1;49,25;33,94;49,25;8,86;Loja Física;PIX
1024;28/12/2025;1309;47;6;1;270,93;270,17;270,93;48,77;Loja Física;Crédito
1025;10/08/2025;9534;9;7;1;51,71;23,32;51,71;9,31;Loja Física;Crédito
1026;24/10/2024;2735;33;9;2;50,39;24,37;100,78;18,14;Site;PIX
1027;21/10/2025;14363;39;1;1;47,28;33,44;47,28;8,51;App;Débito
1028;12/06/2025;2097;23;6;1;323,81;273,71;323,81;58,29;App;PIX
1029;04/03/2025;6038;8;7;3;1.645,11;811,60;4.935,33;623,26;Marketplace;PIX
1030;27/07/2024;16152;33;3;2;50,62;25,77;101,24;0,08;App;Crédito
1031;06/01/2025;7260;53;8;1;6.684,32;4.096,16;6.684,32;1.035,24;Marketplace;PIX
1032;19/02/2026;6121;41;5;2;1.512,87;708,23;3.025,74;544,63;Site;PIX
1033;02/06/2026;3566;20;9;3;45,98;30,45;137,94;24,83;Marketplace;Boleto
1034;25/05/2026;10669;15;5;1;2.218,59;647,06;2.218,59;92,52;Marketplace;Crédito
1035;11/12/2025;2672;47;9;5;253,67;248,14;1.268,35;52,08;Marketplace;Boleto
1036;18/07/2024;11258;35;10;2;40,93;23,76;81,86;12,83;Site;Crédito
1037;26/09/2024;19117;33;4;2;49,87;26,65;99,74;17,95;Marketplace;PIX
1038;23/05/2025;9044;39;9;1;46,21;34,37;46,21;8,32;Site;PIX
1039;02/04/2026;13680;17;5;2;4.244,44;3.104,22;8.488,88;43,59;Marketplace;Boleto
1040;08/04/2025;7176;12;10;1;324,79;285,36;324,79;52,54;Marketplace;PIX
1041;27/12/2024;8900;40;9;3;126,02;84,75;378,06;68,05;Site;Crédito
1042;04/02/2026;10631;24;3;1;52,54;31,50;52,54;9,46;App;PIX
1043;12/09/2024;4766;35;4;2;33,84;26,83;67,68;12,18;Marketplace;Crédito
1044;12/03/2026;8884;43;9;1;314,72;271,45;314,72;23,59;Site;PIX
1045;06/11/2025;15905;25;10;1;53,28;33,80;53,28;9,59;App;PIX
1046;14/10/2025;18362;5;6;2;169,67;82,04;339,34;61,08;Site;Crédito
1047;08/12/2024;2611;8;2;1;1.642,80;798,88;1.642,80;295,70;Marketplace;PIX
1048;22/05/2026;5819;39;7;1;48,86;34,43;48,86;8,79;Marketplace;Crédito
1049;07/07/2025;8445;5;2;2;179,33;80,58;358,66;41,56;App;Crédito
1050;04/11/2025;7111;20;2;3;41,49;28,07;124,47;22,40;Marketplace;Crédito
1051;22/09/2025;12129;24;1;1;54,00;30,17;54,00;9,72;App;PIX
1052;10/01/2025;999999;56;3;4;1.926,87;767,81;7.707,48;653,23;Site;Crédito
1053;12/01/2026;16192;24;6;1;58,13;32,06;58,13;8,99;Loja Física;PIX
1054;05/08/2024;2605;11;8;2;4.198,20;3.348,10;8.396,40;1.511,35;App;Crédito
1055;08/04/2025;5359;58;9;1;167,62;80,75;167,62;2,36;Loja Física;Crédito
1056;04/06/2026;19478;40;7;1;141,38;96,24;141,38;25,45;Marketplace;Boleto
1057;14/02/2026;16187;9;4;5;43,22;26,08;216,10;33,73;App;Crédito
1058;03/04/2025;4501;20;6;8;43,38;30,82;347,04;32,59;Marketplace;PIX
1059;08/08/2024;1283;57;5;8;36,77;28,96;294,16;2,42;Site;Débito
1060;09/08/2024;4552;58;8;4;153,35;76,11;613,40;106,99;Site;PIX
1061;19/12/2024;2952;12;1;1;325,48;283,43;325,48;58,59;App;Débito
1062;04/12/2024;11884;57;1;1;42,66;28,14;42,66;4,77;Loja Física;Débito
1063;01/07/2024;510;48;6;1;263,78;125,79;263,78;47,48;App;PIX
1064;07/01/2025;16295;25;10;1;51,46;32,17;51,46;9,26;Marketplace;Boleto
1065;04/03/2026;11732;3;2;3;380,40;240,60;1.141,20;31,52;Site;PIX
1066;29/10/2025;15762;45;5;2;178,95;75,79;357,90;58,56;Site;PIX
1067;28/01/2025;4645;20;1;3;48,75;32,49;146,25;26,32;Marketplace;Crédito
1068;30/01/2026;11167;20;7;2;43,26;32,60;86,52;2,39;Marketplace;Crédito
1069;10/05/2026;4097;47;1;1;249,92;245,44;249,92;2,71;Marketplace;PIX
1070;31/01/2026;722;39;4;1;44,52;31,86;44,52;7,54;Marketplace;Crédito
1071;14/03/2025;19350;12;9;3;341,89;280,64;1.025,67;25,71;Marketplace;Crédito
1072;31/05/2025;156;58;1;4;165,41;83,61;661,64;5,32;Marketplace;PIX
1073;22/05/2026;5912;15;4;1;1.934,15;560,73;1.934,15;348,15;Marketplace;Crédito
1074;28/08/2024;2434;13;6;1;368,78;254,29;368,78;66,38;Marketplace;PIX
1075;20/06/2025;14233;9;6;6;47,66;22,94;285,96;1,50;Loja Física;Débito
1076;21/08/2025;10145;20;8;6;45,04;31,86;270,24;15,57;Site;Crédito
1077;21/03/2025;386;40;1;3;134,52;92,50;403,56;1,63;Marketplace;Boleto
1078;16/04/2025;3706;45;7;1;156,19;74,99;156,19;28,11;Site;Crédito
1079;23/09/2025;7794;59;1;2;1.667,80;660,36;3.335,60;497,58;Marketplace;PIX
1080;07/10/2024;9364;58;7;1;157,26;91,42;157,26;28,31;Loja Física;Crédito
1081;16/06/2026;16067;47;3;4;272,04;252,22;1.088,16;83,45;App;Crédito
1082;27/08/2025;11297;38;8;1;48,71;31,97;48,71;8,77;Marketplace;Crédito
1083;16/06/2024;8024;14;3;2;1.926,62;688,07;3.853,24;347,45;Marketplace;Crédito
1084;25/07/2025;10971;48;1;1;257,56;111,55;257,56;9,41;App;Débito
1085;17/01/2025;18111;25;8;3;44,70;30,06;134,10;13,32;Loja Física;Crédito
1086;04/10/2025;1224;6;3;2;1.750,32;693,02;3.500,64;4,83;Site;Boleto
1087;24/09/2025;12759;47;2;3;261,30;268,16;783,90;88,20;Site;Crédito
1088;10/04/2025;3337;39;1;1;45,40;31,42;45,40;2,96;Marketplace;PIX
1089;21/03/2025;16820;31;3;1;194,76;106,40;194,76;35,06;Loja Física;Débito
1090;05/07/2024;13166;38;2;5;48,54;30,06;242,70;28,48;Marketplace;Crédito
1091;14/10/2025;9435;43;2;1;329,72;314,35;329,72;59,35;Loja Física;Crédito
1092;01/09/2024;15648;8;6;5;1.704,05;748,29;8.520,25;356,77;Site;Crédito
1093;19/02/2026;16789;23;1;1;304,41;263,17;304,41;54,79;Site;PIX
1094;07/03/2026;16302;24;2;1;57,72;30,91;57,72;10,39;Site;Boleto
1095;17/11/2024;2811;9;6;3;42,64;22,88;127,92;23,03;Marketplace;Boleto
1096;30/06/2025;1162;31;3;8;217,40;92,79;1.739,20;40,85;Marketplace;Crédito
1097;27/06/2025;14008;44;4;5;3.636,61;2.707,94;18.183,05;2.971,28;Marketplace;Crédito
1098;17/10/2024;3304;1;1;2;52,72;28,69;105,44;15,48;Marketplace;PIX
1099;24/05/2024;10056;35;8;2;39,87;26,11;79,74;1,32;App;PIX
1100;07/01/2025;6889;24;7;2;58,19;29,33;116,38;15,59;Marketplace;Crédito
1101;17/03/2025;19786;24;7;3;51,83;32,55;155,49;5,67;Marketplace;Crédito
1102;19/09/2024;7496;20;3;2;47,61;32,20;95,22;1,90;Loja Física;Crédito
1103;21/02/2026;11380;39;10;1;43,67;32,03;43,67;7,86;App;PIX
1104;02/08/2025;11290;25;10;4;51,54;33,90;206,16;30,28;Loja Física;Débito
1105;11/09/2025;16220;45;3;4;148,87;77,74;595,48;107,19;Loja Física;Débito
1106;28/12/2025;7081;50;2;5;4.023,46;3.472,45;20.117,30;1.374,55;Marketplace;Boleto
1107;23/08/2025;12255;38;1;2;51,20;29,03;102,40;18,43;Marketplace;PIX
1108;18/08/2024;14864;48;7;1;284,04;122,43;284,04;51,13;App;PIX
1109;15/10/2024;11271;34;7;1;443,30;308,78;443,30;67,71;Site;Crédito
1110;03/06/2024;11545;58;2;2;166,74;88,44;333,48;12,17;Marketplace;PIX
1111;22/11/2024;11111;33;7;1;52,94;25,64;52,94;9,53;App;Crédito
1112;13/01/2026;8648;5;8;2;181,00;82,99;362,00;43,75;Marketplace;Crédito
1113;08/10/2024;17415;51;1;1;300,46;229,14;300,46;54,08;Marketplace;PIX
1114;16/05/2025;122;58;9;1;171,15;89,79;171,15;29,67;Site;PIX
1115;27/05/2025;8192;46;7;2;369,26;293,22;738,52;132,93;Site;PIX
1116;27/08/2024;15138;39;3;1;47,89;33,46;47,89;8,62;Site;Crédito
1117;08/05/2025;11125;33;8;1;56,13;26,98;56,13;7,73;Marketplace;Boleto
1118;25/04/2025;14769;24;7;1;54,84;29,40;54,84;9,87;App;PIX
1119;05/08/2025;999999;10;8;1;1.490,41;806,92;1.490,41;268,27;Marketplace;Crédito
1120;01/01/2026;1297;33;6;1;53,75;27,74;53,75;3,03;Marketplace;Crédito
1121;29/11/2024;1798;35;9;3;40,60;25,78;121,80;16,81;App;PIX
1122;08/11/2024;6671;45;5;1;174,51;83,41;174,51;31,41;Loja Física;Crédito
1123;10/06/2026;8679;55;3;4;5.989,83;4.148,58;23.959,32;1.005,24;App;Crédito
1124;01/11/2024;15667;33;3;3;54,83;26,67;164,49;29,61;App;Crédito
1125;19/06/2026;5158;33;1;4;50,92;24,21;203,68;36,66;Site;Boleto
1126;04/12/2025;8664;57;8;1;36,26;31,71;36,26;1,90;Site;Crédito
1127;21/09/2025;12531;33;2;1;53,01;28,54;53,01;9,54;Marketplace;PIX
1128;18/04/2026;10167;24;3;1;53,97;30,61;53,97;9,71;Marketplace;Crédito
1129;01/05/2025;15022;57;8;3;38,11;26,92;114,33;4,55;Marketplace;PIX
1130;20/05/2025;12810;25;8;5;52,72;34,32;263,60;47,45;Marketplace;PIX
1131;24/03/2025;4902;45;4;1;150,39;76,84;150,39;27,07;Site;Boleto
1132;02/02/2025;15726;33;4;4;54,83;27,96;219,32;39,20;Site;Crédito
1133;23/12/2025;18033;51;5;3;293,95;256,73;881,85;115,71;Marketplace;Crédito
1134;29/04/2025;17056;45;6;3;156,48;77,97;469,44;24,48;Marketplace;PIX
1135;17/05/2025;17171;48;5;3;291,64;110,45;874,92;39,72;Site;PIX
1136;25/10/2024;10375;2;7;1;324,56;327,91;324,56;58,42;Marketplace;PIX
1137;15/04/2025;10368;20;2;2;46,20;32,60;92,40;0,55;App;Crédito
1138;24/04/2025;6508;7;7;2;5.028,98;4.100,33;10.057,96;1.810,43;Site;Débito
1139;27/09/2024;1296;3;10;4;354,33;230,01;1.417,32;191,48;Site;Crédito
1140;20/04/2026;235;27;7;2;1.608,98;782,84;3.217,96;154,34;Site;PIX
1141;11/07/2024;8922;35;1;2;40,08;23,84;80,16;3,64;App;Crédito
1142;03/08/2025;4378;33;7;2;53,17;27,16;106,34;7,83;Marketplace;Boleto
1143;02/01/2025;17602;35;5;2;33,80;27,97;67,60;1,17;Site;Débito
1144;11/11/2024;17456;5;3;2;148,67;76,10;297,34;53,52;Site;Crédito
1145;19/08/2024;10255;39;3;1;50,18;33,90;50,18;2,39;Marketplace;Crédito
1146;18/01/2025;8105;46;4;1;336,11;326,88;336,11;60,50;App;Crédito
1147;14/05/2025;19785;45;2;2;173,08;74,30;346,16;3,74;App;PIX
1148;30/01/2025;7398;46;2;2;354,71;306,95;709,42;16,28;Site;Crédito
1149;23/12/2024;10608;40;1;2;140,25;86,89;280,50;50,49;App;Crédito
1150;17/02/2026;10840;39;5;3;52,10;33,40;156,30;18,28;App;Crédito
1151;16/09/2024;9355;38;4;2;51,31;27,07;102,62;1,98;Site;Crédito
1152;25/06/2024;13430;35;10;1;33,93;27,07;33,93;6,11;App;Crédito
1153;01/07/2024;7860;16;2;2;267,58;115,14;535,16;0,24;Site;Crédito
1154;21/01/2025;4022;33;3;1;50,38;26,86;50,38;9,07;Site;PIX
1155;01/06/2024;11375;6;7;1;2.031,19;729,23;2.031,19;365,61;Site;Boleto
1156;04/04/2026;8235;47;7;1;295,03;246,54;295,03;53,11;App;Crédito
1157;09/11/2025;14707;24;4;2;53,00;29,70;106,00;8,53;Marketplace;Crédito
1158;22/01/2025;14507;24;5;1;55,60;30,07;55,60;8,21;App;PIX
1159;13/06/2024;1739;25;5;3;53,33;33,51;159,99;6,10;App;Débito
1160;17/07/2024;12282;24;6;4;55,75;32,64;223,00;12,81;Marketplace;Crédito
1161;20/04/2026;9520;58;9;1;150,89;89,64;150,89;27,16;App;Crédito
1162;12/12/2025;7247;15;2;1;2.074,71;628,69;2.074,71;373,45;Marketplace;Débito
1163;21/04/2026;12548;20;5;4;41,38;33,68;165,52;3,80;Marketplace;Boleto
1164;25/04/2025;10230;34;3;2;440,09;346,70;880,18;158,43;Site;Crédito
1165;21/04/2026;16794;35;4;1;35,82;27,48;35,82;6,45;Marketplace;PIX
1166;15/11/2025;16595;57;10;2;38,69;30,56;77,38;4,76;App;Débito
1167;31/08/2024;13270;52;6;1;1.799,60;639,97;1.799,60;323,93;App;Débito
1168;26/01/2026;12125;1;8;3;54,41;29,12;163,23;28,73;Site;PIX
1169;16/10/2024;8786;57;1;2;40,03;27,56;80,06;2,32;Marketplace;Crédito
1170;02/04/2025;12076;51;10;5;305,64;223,91;1.528,20;92,44;Marketplace;Crédito
1171;10/07/2025;4629;39;8;2;51,98;29,39;103,96;5,41;Site;PIX
1172;08/12/2024;8215;12;7;5;313,28;286,58;1.566,40;82,58;Loja Física;Débito
1173;29/06/2025;4931;39;1;4;50,77;34,84;203,08;2,27;Site;Crédito
1174;05/05/2025;11088;58;2;3;166,16;83,32;498,48;9,18;Marketplace;Débito
1175;07/05/2025;8707;56;3;2;2.121,52;769,23;4.243,04;214,41;Site;PIX
1176;09/01/2026;14916;4;1;2;3.376,30;2.839,28;6.752,60;1.215,47;Site;Boleto
1177;18/05/2025;3667;32;9;2;1.964,76;647,50;3.929,52;421,16;App;Crédito
1178;03/12/2025;9164;20;8;1;41,43;30,47;41,43;7,46;Marketplace;Boleto
1179;21/06/2024;18862;52;2;2;1.902,95;670,70;3.805,90;685,06;App;PIX
1180;09/12/2025;9604;39;9;3;44,80;29,93;134,40;13,81;Site;Crédito
1181;01/09/2024;17175;12;7;3;310,49;257,14;931,47;167,66;Loja Física;Débito
1182;15/12/2025;17503;46;9;2;368,88;274,63;737,76;117,80;Marketplace;Boleto
1183;09/12/2025;999999;38;6;1;44,28;30,80;44,28;4,14;Site;Crédito
1184;05/02/2025;8806;20;6;3;40,49;33,19;121,47;1,57;Loja Física;Débito
1185;18/03/2026;13798;5;4;2;164,63;79,58;329,26;59,27;Marketplace;PIX
1186;25/02/2026;14370;40;10;4;118,08;93,23;472,32;24,11;Loja Física;Crédito
1187;05/02/2025;248;9;10;1;45,68;25,75;45,68;2,00;Site;Débito
1188;15/06/2025;17291;9;2;1;48,43;26,45;48,43;2,19;Marketplace;Crédito
1189;14/11/2024;13631;33;7;1;54,84;29,32;54,84;9,87;Marketplace;Crédito
1190;07/03/2025;4936;51;5;3;291,16;229,05;873,48;157,23;Site;PIX
1191;12/07/2025;693;38;6;2;47,91;31,37;95,82;13,22;Marketplace;Boleto
1192;25/11/2025;16882;39;2;1;44,98;34,62;44,98;3,97;Site;Crédito
1193;05/06/2025;6717;31;5;4;204,64;95,69;818,56;88,37;Marketplace;Boleto
1194;12/12/2025;16901;58;10;2;143,78;81,48;287,56;51,76;Site;Crédito
1195;02/06/2024;390;48;4;2;259,90;108,55;519,80;93,56;Marketplace;Crédito
1196;14/01/2025;11497;17;9;3;4.582,91;3.023,39;13.748,73;953,87;App;PIX
1197;12/11/2025;4860;20;6;2;48,27;30,02;96,54;17,38;Loja Física;Débito
1198;18/09/2024;12958;5;2;1;154,01;89,51;154,01;27,72;Loja Física;Débito
1199;15/06/2025;18620;57;1;2;39,76;27,63;79,52;14,31;Site;PIX
1200;04/11/2024;15030;35;5;4;38,54;26,99;154,16;27,75;Marketplace;Crédito
1201;04/05/2026;17703;39;9;2;48,66;33,24;97,32;2,59;App;Crédito
1202;10/05/2025;13316;8;6;1;1.699,76;817,78;1.699,76;58,16;Marketplace;PIX
1203;08/05/2025;12711;5;10;1;166,68;89,76;166,68;30,00;Marketplace;Crédito
1204;05/06/2025;13849;1;7;2;55,11;24,10;110,22;19,84;Marketplace;Crédito
1205;14/04/2026;19171;49;5;3;228,09;129,02;684,27;123,17;Site;Crédito
1206;08/10/2024;6376;38;10;6;45,48;31,60;272,88;33,72;App;PIX
1207;29/09/2025;6363;16;6;2;256,50;107,24;513,00;68,90;Site;Crédito
1208;02/08/2024;6103;14;5;2;1.866,06;657,47;3.732,12;94,06;Site;PIX
1209;23/01/2026;19676;40;9;5;126,71;86,64;633,55;31,27;Marketplace;PIX
1210;26/02/2026;11202;24;6;1;50,35;29,69;50,35;9,06;Loja Física;Crédito
1211;28/06/2024;18552;47;8;3;294,41;289,44;883,23;59,98;Site;PIX
1212;12/03/2025;4907;30;2;1;3.602,25;2.829,05;3.602,25;648,40;Site;Boleto
1213;27/11/2025;17054;17;9;4;4.427,31;3.319,55;17.709,24;858,09;Marketplace;Boleto
1214;25/01/2026;19654;20;5;3;45,44;30,22;136,32;24,54;App;Crédito
1215;11/08/2025;5963;20;7;1;47,23;33,97;47,23;0,79;Site;PIX
1216;03/06/2024;9156;30;10;3;3.432,16;2.735,17;10.296,48;659,39;Marketplace;Crédito
1217;20/10/2024;15496;18;1;5;2.039,76;571,68;10.198,80;126,89;Marketplace;Crédito
1218;10/04/2025;716;20;10;1;43,72;30,05;43,72;1,76;Site;Crédito
1219;10/11/2024;9081;14;5;2;1.994,92;672,79;3.989,84;298,98;Site;PIX
1220;14/05/2025;13355;46;10;2;339,95;310,79;679,90;122,38;Marketplace;PIX
1221;23/04/2026;18732;25;2;5;47,29;32,24;236,45;25,12;Loja Física;Débito
1222;02/02/2026;7866;46;6;7;376,29;322,97;2.634,03;35,93;Marketplace;Crédito
1223;09/10/2024;13511;27;1;1;1.580,60;772,60;1.580,60;284,51;Site;Boleto
1224;30/03/2025;18356;33;3;2;50,69;25,23;101,38;7,05;Loja Física;Débito
1225;16/07/2025;15284;23;5;2;309,89;259,20;619,78;33,52;Marketplace;PIX
1226;04/01/2026;8441;24;4;4;47,81;28,80;191,24;8,91;Site;PIX
1227;19/03/2026;5719;5;3;3;149,00;88,78;447,00;23,42;Marketplace;PIX
1228;08/03/2025;7619;9;10;1;50,50;26,63;50,50;9,09;Marketplace;PIX
1229;09/09/2024;9951;17;5;2;4.454,35;3.176,65;8.908,70;502,78;Loja Física;Débito
1230;09/03/2026;15944;41;8;1;1.544,70;590,79;1.544,70;278,05;Marketplace;PIX
1231;23/11/2025;15028;58;4;1;171,80;85,21;171,80;30,92;App;Crédito
1232;21/11/2024;14296;9;1;3;43,87;26,77;131,61;23,69;Marketplace;Crédito
1233;12/10/2025;8884;23;7;2;279,68;245,31;559,36;37,24;Marketplace;Boleto
1234;31/08/2025;10566;43;8;1;317,77;270,09;317,77;1,22;Marketplace;Crédito
1235;05/04/2025;18038;58;3;2;160,33;75,39;320,66;20,09;Site;PIX
1236;22/06/2025;999999;51;6;2;300,72;230,02;601,44;7,24;Marketplace;Crédito
1237;16/12/2025;16509;57;2;1;40,18;32,06;40,18;7,23;App;PIX
1238;23/01/2026;10548;31;7;1;216,07;104,77;216,07;0,94;Site;Crédito
1239;04/06/2026;13872;20;8;5;48,97;33,68;244,85;9,41;Loja Física;Débito
1240;21/05/2026;10303;9;6;4;50,41;24,81;201,64;36,30;Marketplace;PIX
1241;15/06/2025;11102;27;6;1;1.554,91;820,11;1.554,91;279,88;App;PIX
1242;01/08/2025;6025;39;5;2;47,00;29,58;94,00;2,94;App;PIX
1243;27/11/2025;6808;11;8;4;4.306,22;3.322,89;17.224,88;2.572,55;App;PIX
